Zeitraum,Bibliothek,Entleihungen,Besucher,aktivierte Ausweise
2022-03,Grünau-Süd,3422.0,1574.0,54.0
2022-03,Holzhausen,1845.0,374.0,17.0
2022-03,Lützschena-Stahmeln,1041.0,272.0,8.0
2022-03,Mockau,2817.0,1532.0,38.0
2022-03,Onleihe,25823.0,15004.0,
2022-03,Overdrive,662.0,479.0,
2022-03,Paunsdorf,6568.0,3168.0,87.0
2022-03,Plagwitz,14707.0,8507.0,323.0
2022-03,Reudnitz,4067.0,2314.0,123.0
2022-03,Schönefeld,3109.0,1998.0,50.0
2022-03,Stadtbibliothek,205538.0,33844.0,1319.0
2022-03,Südvorstadt,13007.0,6512.0,171.0
2022-03,Volkmarsdorf,2753.0,2137.0,88.0
2022-03,Wiederitzsch,2052.0,1044.0,50.0
2022-03,weitere Online-Dienste,37325.0,232385.0,
2022-04,Böhlitz-Ehrenberg,4056.0,1235.0,48.0
2022-04,Fahrbibliothek,2184.0,541.0,38.0
2022-04,Gohlis,14195.0,5531.0,192.0
2022-04,Grünau-Mitte,2929.0,1392.0,43.0
2022-04,Grünau-Nord,2951.0,1406.0,40.0
2022-04,Grünau-Süd,3524.0,1582.0,35.0
2022-04,Holzhausen,1242.0,298.0,9.0
2022-04,Lützschena-Stahmeln,756.0,197.0,34.0
2022-04,Mockau,2595.0,1634.0,43.0
2022-04,Onleihe,25988.0,14989.0,
2022-04,Overdrive,593.0,437.0,
2022-04,Paunsdorf,5910.0,2782.0,77.0
2022-04,Plagwitz,12968.0,6905.0,256.0
2022-04,Reudnitz,3536.0,1925.0,74.0
2022-04,Schönefeld,2142.0,1528.0,21.0
2022-04,Stadtbibliothek,171752.0,29648.0,1101.0
2022-04,Südvorstadt,11739.0,8896.0,219.0
2022-04,Volkmarsdorf,2166.0,1190.0,23.0
2022-04,Wiederitzsch,1973.0,1061.0,58.0
2022-04,weitere Online-Dienste,33991.0,216671.0,
2022-05,Böhlitz-Ehrenberg,4211.0,1233.0,41.0
2022-05,Fahrbibliothek,3154.0,974.0,243.0
2022-05,Gohlis,15573.0,5808.0,327.0
2022-05,Grünau-Mitte,3308.0,1494.0,72.0
2022-05,Grünau-Nord,3994.0,931.0,28.0
2022-05,Grünau-Süd,3678.0,1931.0,33.0
2022-05,Holzhausen,1308.0,278.0,16.0
2022-05,Lützschena-Stahmeln,756.0,263.0,8.0
2022-05,Mockau,2562.0,1655.0,66.0
2022-05,Onleihe,25900.0,15000.0,
2022-05,Overdrive,557.0,424.0,
2022-05,Paunsdorf,7032.0,2845.0,87.0
2022-05,Plagwitz,13211.0,7230.0,169.0
2022-05,Reudnitz,3811.0,2288.0,86.0
2022-05,Schönefeld,1650.0,869.0,26.0
2022-05,Stadtbibliothek,177225.0,28558.0,1002.0
2022-05,Südvorstadt,11202.0,5869.0,186.0
2022-05,Volkmarsdorf,2530.0,1658.0,25.0
2022-05,Wiederitzsch,1937.0,1139.0,25.0
2022-05,weitere Online-Dienste,34087.0,207946.0,
2022-06,Böhlitz-Ehrenberg,4398.0,1680.0,66.0
2022-06,Fahrbibliothek,3894.0,1552.0,363.0
2022-06,Gohlis,14924.0,5325.0,264.0
2022-06,Grünau-Mitte,3128.0,2675.0,58.0
2022-06,Grünau-Nord,1450.0,648.0,21.0
2022-06,Grünau-Süd,3660.0,2492.0,30.0
2022-06,Holzhausen,1280.0,292.0,19.0
2022-06,Lützschena-Stahmeln,892.0,267.0,11.0
2022-06,Mockau,2383.0,1296.0,29.0
2022-06,Onleihe,22290.0,11519.0,
2022-06,Overdrive,586.0,431.0,
2022-06,Paunsdorf,6327.0,2981.0,63.0
2022-06,Plagwitz,13409.0,6998.0,298.0
2022-06,Reudnitz,4176.0,2436.0,73.0
2022-06,Schönefeld,1281.0,891.0,19.0
2022-06,Stadtbibliothek,168012.0,28444.0,814.0
2022-06,Südvorstadt,11201.0,5798.0,164.0
2022-06,Volkmarsdorf,1827.0,1600.0,9.0
2022-06,Wiederitzsch,2004.0,1238.0,20.0
2022-06,weitere Online-Dienste,34965.0,217307.0,
2022-07,Böhlitz-Ehrenberg,4848.0,2082.0,78.0
2022-07,Fahrbibliothek,2404.0,853.0,109.0
2022-07,Gohlis,15310.0,5595.0,240.0
2022-07,Grünau-Mitte,2976.0,2134.0,79.0
2022-07,Grünau-Nord,1397.0,775.0,18.0
2022-07,Grünau-Süd,3510.0,2138.0,39.0
2022-07,Holzhausen,1131.0,248.0,5.0
2022-07,Lützschena-Stahmeln,993.0,257.0,13.0
2022-07,Mockau,2114.0,1767.0,29.0
2022-07,Onleihe,31349.0,15209.0,
2022-07,Overdrive,716.0,489.0,
2022-07,Paunsdorf,6425.0,3459.0,75.0
2022-07,Plagwitz,13928.0,7000.0,283.0
2022-07,Reudnitz,4254.0,2147.0,105.0
2022-07,Schönefeld,1229.0,1702.0,21.0
2022-07,Stadtbibliothek,164639.0,33203.0,1012.0
2022-07,Südvorstadt,12144.0,6633.0,149.0
2022-07,Volkmarsdorf,1879.0,1580.0,32.0
2022-07,Wiederitzsch,2025.0,1656.0,40.0
2022-07,weitere Online-Dienste,35849.0,302920.0,
2022-08,Buchsommer,5418.0,,
2022-08,Böhlitz-Ehrenberg,5808.0,2296.0,71.0
2022-08,Fahrbibliothek,1382.0,420.0,53.0
2022-08,Gohlis,16539.0,5695.0,158.0
2022-08,Grünau-Mitte,3340.0,1350.0,28.0
2022-08,Grünau-Nord,2625.0,812.0,15.0
2022-08,Grünau-Süd,3997.0,1283.0,30.0
2022-08,Holzhausen,915.0,201.0,6.0
2022-08,Lützschena-Stahmeln,716.0,205.0,9.0
2022-08,Mockau,2696.0,1763.0,28.0
2022-08,Onleihe,29094.0,15581.0,
2022-08,Overdrive,604.0,440.0,
2022-08,Paunsdorf,6855.0,2790.0,37.0
2022-08,Plagwitz,14659.0,11983.0,158.0
2022-08,Reudnitz,4515.0,2468.0,40.0
2022-08,Schönefeld,1418.0,624.0,20.0
2022-08,Stadtbibliothek,188721.0,32920.0,928.0
2022-08,Südvorstadt,11777.0,6392.0,106.0
2022-08,Volkmarsdorf,2350.0,1265.0,12.0
2022-08,Wiederitzsch,1291.0,924.0,14.0
2022-08,weitere Online-Dienste,35682.0,256156.0,
2022-09,Buchsommer,0.0,,
2022-09,Böhlitz-Ehrenberg,7284.0,2174.0,73.0
2022-09,Fahrbibliothek,4845.0,998.0,224.0
2022-09,Gohlis,17835.0,6770.0,192.0
2022-09,Grünau-Mitte,3761.0,1759.0,30.0
2022-09,Grünau-Nord,3011.0,28.0,19.0
2022-09,Grünau-Süd,3958.0,1595.0,32.0
2022-09,Holzhausen,1826.0,422.0,41.0
2022-09,Lützschena-Stahmeln,1288.0,328.0,12.0
2022-09,Mockau,2690.0,9083.0,54.0
2022-09,Onleihe,25230.0,14032.0,
2022-09,Overdrive,747.0,534.0,
2022-09,Paunsdorf,6901.0,3077.0,95.0
2022-09,Plagwitz,15201.0,7357.0,306.0
2022-09,Reudnitz,4472.0,2687.0,101.0
2022-09,Schönefeld,2317.0,1474.0,84.0
2022-09,Stadtbibliothek,190297.0,34657.0,1028.0
2022-09,Südvorstadt,13656.0,6843.0,261.0
2022-09,Volkmarsdorf,2810.0,1418.0,66.0
2022-09,Wiederitzsch,2615.0,1696.0,96.0
2022-09,weitere Online-Dienste,45281.0,279389.0,
2022-10,Buchsommer,0.0,,
2022-10,Böhlitz-Ehrenberg,3035.0,1100.0,32.0
2022-10,Fahrbibliothek,2914.0,1324.0,179.0
2022-10,Gohlis,15556.0,4891.0,214.0
2022-10,Grünau-Mitte,3525.0,1448.0,19.0
2022-10,Grünau-Nord,2772.0,849.0,21.0
2022-10,Grünau-Süd,3471.0,1641.0,25.0
2022-10,Holzhausen,1248.0,292.0,8.0
2022-10,Lützschena-Stahmeln,887.0,226.0,13.0
2022-10,Mockau,2538.0,1785.0,59.0
2022-10,Onleihe,28585.0,17957.0,
2022-10,Overdrive,792.0,574.0,
2022-10,Paunsdorf,6504.0,2909.0,67.0
2022-10,Plagwitz,15060.0,8609.0,180.0
2022-10,Reudnitz,4270.0,2492.0,47.0
2022-10,Schönefeld,2173.0,859.0,19.0
2022-10,Stadtbibliothek,179856.0,36623.0,941.0
2022-10,Südvorstadt,11989.0,5857.0,107.0
2022-10,Volkmarsdorf,1817.0,1238.0,13.0
2022-10,Wiederitzsch,2126.0,648.0,32.0
2022-10,weitere Online-Dienste,41687.0,240767.0,
2022-11,Buchsommer,0.0,,
2022-11,Böhlitz-Ehrenberg,2219.0,742.0,44.0
2022-11,Fahrbibliothek,5381.0,2370.0,119.0
2022-11,Gohlis,18192.0,6341.0,426.0
2022-11,Grünau-Mitte,3448.0,2050.0,82.0
2022-11,Grünau-Nord,3256.0,1780.0,35.0
2022-11,Grünau-Süd,3611.0,1522.0,42.0
2022-11,Holzhausen,1696.0,363.0,21.0
2022-11,Lützschena-Stahmeln,1262.0,282.0,16.0
2022-11,Mockau,2598.0,1621.0,46.0
2022-11,Onleihe,25511.0,11888.0,
2022-11,Overdrive,727.0,536.0,
2022-11,Paunsdorf,6566.0,3530.0,148.0
2022-11,Plagwitz,15677.0,9407.0,397.0
2022-11,Reudnitz,4591.0,2853.0,98.0
2022-11,Schönefeld,1944.0,927.0,45.0
2022-11,Stadtbibliothek,192991.0,39202.0,1826.0
2022-11,Südvorstadt,14117.0,7054.0,238.0
2022-11,Volkmarsdorf,2819.0,1465.0,43.0
2022-11,Wiederitzsch,2908.0,1081.0,103.0
2022-11,weitere Online-Dienste,45652.0,270878.0,
2022-12,Buchsommer,0.0,,
2022-12,Böhlitz-Ehrenberg,5262.0,1420.0,20.0
2022-12,Fahrbibliothek,7054.0,1067.0,22.0
2022-12,Gohlis,26414.0,4991.0,75.0
2022-12,Grünau-Mitte,7444.0,1182.0,10.0
2022-12,Grünau-Nord,4935.0,1029.0,16.0
2022-12,Grünau-Süd,7006.0,1220.0,10.0
2022-12,Holzhausen,2392.0,184.0,5.0
2022-12,Lützschena-Stahmeln,1515.0,252.0,6.0
2022-12,Mockau,4689.0,1549.0,16.0
2022-12,Onleihe,28006.0,15091.0,
2022-12,Overdrive,892.0,613.0,
2022-12,Paunsdorf,9312.0,2363.0,16.0
2022-12,Plagwitz,43452.0,6616.0,72.0
2022-12,Reudnitz,10445.0,1778.0,61.0
2022-12,Schönefeld,4715.0,719.0,13.0
2022-12,Stadtbibliothek,156079.0,23538.0,478.0
2022-12,Südvorstadt,23893.0,5066.0,32.0
2022-12,Volkmarsdorf,5084.0,1077.0,16.0
2022-12,Wiederitzsch,2813.0,397.0,7.0
2022-12,weitere Online-Dienste,41057.0,233541.0,
2022-01,Website,,50150,
2022-01,Online-Katalog,,204360,
2022-01,Munzinger,380,136,
2022-01,Linkedin Learn,507,150,
2022-01,filmfriend,2965,3517,
2022-01,Pressreader,27574,18042,
2022-01,TigerBooks,309,971,
2022-01,Social Media,,24704,
2022-01,Naxos,4173,404,
2022-01,Genios,4012,,
2022-01,Brockhaus,1440,,
2022-01,Tilasto,64,,
2022-01,Medici.tv,396,,
2022-01,linguaTV,120,,
2022-02,Website,,44883,
2022-02,Online-Katalog,,147270,
2022-02,Munzinger,794,100,
2022-02,Linkedin Learn,461,119,
2022-02,filmfriend,2679,3057,
2022-02,Pressreader,24661,16208,
2022-02,TigerBooks,304,942,
2022-02,Social Media,,35667,
2022-02,Naxos,2906,395,
2022-02,Genios,3124,,
2022-02,Brockhaus,687,,
2022-02,Tilasto,73,,
2022-02,Medici.tv,323,,
2022-02,linguaTV,345,,
2022-03,Website,,49407,
2022-03,Online-Katalog,,147583,
2022-03,Munzinger,991,130,
2022-03,Linkedin Learn,335,126,
2022-03,filmfriend,2271,2911,
2022-03,Pressreader,25927,18423,
2022-03,TigerBooks,296,883,
2022-03,Social Media,,23221,
2022-03,Naxos,2821,338,
2022-03,Genios,3211,,
2022-03,Brockhaus,659,,
2022-03,Tilasto,38,,
2022-03,Medici.tv,189,,
2022-03,linguaTV,331,,
2022-04,Website,,43064,
2022-04,Online-Katalog,,138055,
2022-04,Munzinger,429,82,
2022-04,Linkedin Learn,309,101,
2022-04,filmfriend,2148,2637,
2022-04,Pressreader,24577,16674,
2022-04,TigerBooks,263,798,
2022-04,Social Media,,26109,
2022-04,Naxos,2318,266,
2022-04,Genios,2782,,
2022-04,Brockhaus,398,,
2022-04,Tilasto,18,,
2022-04,Medici.tv,362,,
2022-04,linguaTV,347,,
2022-05,Website,,43487,
2022-05,Online-Katalog,,129054,
2022-05,Munzinger,371,97,
2022-05,Linkedin Learn,323,83,
2022-05,filmfriend,1709,2069,
2022-05,Pressreader,27012,16839,
2022-05,TigerBooks,231,671,
2022-05,Social Media,,28446,
2022-05,Naxos,1559,238,
2022-05,Genios,2785,,
2022-05,Brockhaus,379,,
2022-05,Tilasto,28,,
2022-05,Medici.tv,224,,
2022-05,linguaTV,190,,
2022-06,Website,,42097,
2022-06,Online-Katalog,,137571,
2022-06,Munzinger,1315,198,
2022-06,Linkedin Learn,397,105,
2022-06,filmfriend,1651,2058,
2022-06,Pressreader,26248,16691,
2022-06,TigerBooks,217,743,
2022-06,Social Media,,27652,
2022-06,Naxos,869,173,
2022-06,Genios,3031,,
2022-06,Brockhaus,251,,
2022-06,Tilasto,132,,
2022-06,Medici.tv,194,,
2022-06,linguaTV,193,,
2022-07,Website,,45021,
2022-07,Online-Katalog,,145282,
2022-07,Munzinger,1339,250,
2022-07,Linkedin Learn,365,102,
2022-07,filmfriend,2034,2284,
2022-07,Pressreader,25709,17825,
2022-07,TigerBooks,249,769,
2022-07,Social Media,,23717,
2022-07,Naxos,1790,207,
2022-07,Genios,3338,,
2022-07,Brockhaus,158,,
2022-07,Tilasto,405,,
2022-07,Medici.tv,123,,
2022-07,linguaTV,122,,
2022-08,Website,,47289,
2022-08,Online-Katalog,,165637,
2022-08,Munzinger,1019,147,
2022-08,Linkedin Learn,398,90,
2022-08,filmfriend,1939,2037,
2022-08,Pressreader,26938,18050,
2022-08,TigerBooks,230,696,
2022-08,Social Media,,22040,
2022-08,Naxos,1151,170,
2022-08,Genios,3252,,
2022-08,Brockhaus,273,,
2022-08,Tilasto,21,,
2022-08,Medici.tv,190,,
2022-08,linguaTV,271,,
2022-09,Website,,49237,
2022-09,Online-Katalog,,183042,
2022-09,Munzinger,4188,664,
2022-09,Linkedin Learn,567,135,
2022-09,filmfriend,2173,2505,
2022-09,Pressreader,28531,18286,
2022-09,TigerBooks,238,680,
2022-09,Social Media,,24529,
2022-09,Naxos,2326,311,
2022-09,Genios,5704,,
2022-09,Brockhaus,566,,
2022-09,Tilasto,502,,
2022-09,Medici.tv,305,,
2022-09,linguaTV,181,,
2022-10,Website,,51008,
2022-10,Online-Katalog,,149659,
2022-10,Munzinger,934,224,
2022-10,Linkedin Learn,454,120,
2022-10,filmfriend,2773,2919,
2022-10,Pressreader,28297,19110,
2022-10,TigerBooks,247,750,
2022-10,Social Media,,19175,
2022-10,Naxos,2546,347,
2022-10,Genios,5148,,
2022-10,Brockhaus,743,,
2022-10,Tilasto,137,,
2022-10,Medici.tv,194,,
2022-10,linguaTV,214,,
2022-11,Website,,53237,
2022-11,Online-Katalog,,171961,
2022-11,Munzinger,3105,480,
2022-11,Linkedin Learn,550,127,
2022-11,filmfriend,2173,2845,
2022-11,Pressreader,30439,20391,
2022-11,TigerBooks,241,764,
2022-11,Social Media,,18085,
2022-11,Naxos,2707,443,
2022-11,Genios,4243,,
2022-11,Brockhaus,824,,
2022-11,Tilasto,235,,
2022-11,Medici.tv,833,,
2022-11,linguaTV,302,,
2022-12,Website,,45181,
2022-12,Online-Katalog,,146679,
2022-12,Munzinger,1338,214,
2022-12,Linkedin Learn,561,113,
2022-12,filmfriend,2650,3301,
2022-12,Pressreader,28915,19455,
2022-12,TigerBooks,258,834,
2022-12,Social Media,,17474,
2022-12,Naxos,2464,290,
2022-12,Genios,3448,,
2022-12,Brockhaus,363,,
2022-12,Tilasto,141,,
2022-12,Medici.tv,600,,
2022-12,linguaTV,319,
